Store,Date,Weekly_Sales
2,2010-11-26,2658725.29
32,2010-11-26,1634635.8599999999
19,2010-11-26,1993367.83
17,2010-11-26,1005448.76
13,2010-11-26,2766400.05
39,2010-11-26,2149355.2
8,2010-11-26,1261693.16
40,2010-11-26,1166142.85
43,2010-11-26,633520.34
31,2010-11-26,1858856.06
38,2010-11-26,360857.98
28,2010-11-26,1937033.5
10,2010-11-26,2939946.38
5,2010-11-26,488362.61
1,2010-11-26,1955624.11
9,2010-11-26,768070.53
15,2010-11-26,1120018.92
7,2010-11-26,835189.26
42,2010-11-26,522296.71
45,2010-11-26,1182500.16
44,2010-11-26,307646.5
27,2010-11-26,2627910.75
30,2010-11-26,462732.36
37,2010-11-26,518220.72
16,2010-11-26,651837.77
12,2010-11-26,1601377.41
24,2010-11-26,1779276.51
14,2010-11-26,2921709.71
35,2010-11-26,1781866.98
26,2010-11-26,1286833.6199999999
11,2010-11-26,1757242.51
23,2010-11-26,2072685.05
25,2010-11-26,1115240.61
4,2010-12-03,2102530.17
39,2010-12-03,1431910.98
12,2010-12-03,1069533.17
9,2010-12-03,578164.82
35,2010-12-03,982598.88
19,2010-12-03,1615987.96
43,2010-12-03,557543.62
5,2010-12-03,344490.88
30,2010-12-03,407112.22000000003
20,2010-12-03,2416051.17
31,2010-12-03,1338716.37
27,2010-12-03,1884343.67
16,2010-12-03,512260.58999999997
15,2010-12-03,754134.95
42,2010-12-03,500250.8
38,2010-12-03,351925.36
26,2010-12-03,1016143.64
8,2010-12-03,952766.9299999999
32,2010-12-03,1200892.56
29,2010-12-03,642678.53
33,2010-12-03,209986.25
11,2010-12-03,1380522.64
37,2010-12-03,508213.14
44,2010-12-03,264214.12
25,2010-12-03,885572.96
3,2010-12-03,476420.77
7,2010-12-03,552811.62
34,2010-12-03,1001512.21
40,2010-12-03,1000582.06
6,2010-12-03,1677067.24
28,2010-12-03,1447916.29
1,2010-12-03,1548033.78
10,2010-12-03,2251206.64
24,2010-12-03,1413302.7
14,2010-12-03,2258489.63
21,2010-12-03,829210.73
41,2010-12-03,1220115.75
45,2010-12-03,879244.9
36,2010-12-03,360266.09
18,2010-12-03,1211026.13
17,2010-12-03,926573.81
23,2010-12-03,1617025.41
22,2010-12-03,1230514.58
2,2010-12-03,2015781.27
13,2010-12-03,2083379.8900000001
24,2010-12-10,1593012.75
1,2010-12-10,1682614.26
10,2010-12-10,2411790.21
42,2010-12-10,585175.24
16,2010-12-10,570103.64
22,2010-12-10,1367202.84
2,2010-12-10,2378726.55
4,2010-12-10,2302504.86
5,2010-12-10,352811.53
12,2010-12-10,1121934.15
7,2010-12-10,599730.07
19,2010-12-10,1799070.98
17,2010-12-10,962475.55
31,2010-12-10,1475685.1
25,2010-12-10,964729.18
33,2010-12-10,253050.1
13,2010-12-10,2461468.35
15,2010-12-10,847294.04
20,2010-12-10,2752122.08
44,2010-12-10,278253.28
11,2010-12-10,1564516.43
36,2010-12-10,404545.03
23,2010-12-10,1872365.99
18,2010-12-10,1416168.98
38,2010-12-10,355965.23
9,2010-12-10,618121.82
35,2010-12-10,1108580.19
3,2010-12-10,467642.02999999997
43,2010-12-10,598679.02
40,2010-12-10,1111215.72
21,2010-12-10,943891.64
39,2010-12-10,1630564.48
34,2010-12-10,1086661.02
28,2010-12-10,1466164.49
6,2010-12-10,1834737.58
41,2010-12-10,1434908.13
45,2010-12-10,1002364.34
8,2010-12-10,1069061.63
37,2010-12-10,511207.51999999996
30,2010-12-10,428631.91
26,2010-12-10,1149612.04
27,2010-12-10,2139733.68
29,2010-12-10,713834.74
14,2010-12-10,2600519.26
32,2010-12-10,1377322.73
15,2010-12-17,983825.15
18,2010-12-17,1588430.71
11,2010-12-17,1843971.15
3,2010-12-17,498159.39
44,2010-12-17,278646.35
4,2010-12-17,2740057.14
32,2010-12-17,1557776.1
40,2010-12-17,1179036.3
22,2010-12-17,1527682.99
8,2010-12-17,1220579.55
20,2010-12-17,2819193.17
37,2010-12-17,534285.21
36,2010-12-17,410214.7
13,2010-12-17,2771646.81
29,2010-12-17,850538.25
33,2010-12-17,238875.26
2,2010-12-17,2609166.75
41,2010-12-17,1627904.68
17,2010-12-17,1049372.38
31,2010-12-17,1714667.0
39,2010-12-17,1842172.46
34,2010-12-17,1227148.13
30,2010-12-17,445332.27999999997
43,2010-12-17,615761.77
27,2010-12-17,2350098.36
24,2010-12-17,1663525.77
5,2010-12-17,367801.19
26,2010-12-17,1196813.33
1,2010-12-17,1891034.93
14,2010-12-17,2762861.41
9,2010-12-17,685243.2
35,2010-12-17,1314987.4
10,2010-12-17,2811646.85
45,2010-12-17,1123282.85
23,2010-12-17,2238573.48
28,2010-12-17,1510443.62
42,2010-12-17,537455.65
6,2010-12-17,2090268.95
7,2010-12-17,716388.81
25,2010-12-17,1047707.59
16,2010-12-17,648652.01
38,2010-12-17,334441.15
19,2010-12-17,1911967.44
21,2010-12-17,1147556.83
12,2010-12-17,1295605.35
18,2010-12-24,2027507.1500000001
27,2010-12-24,3078162.08
24,2010-12-24,2386015.75
1,2010-12-24,2387950.2
38,2010-12-24,369106.72
6,2010-12-24,2727575.18
42,2010-12-24,555075.27
35,2010-12-24,1779236.54
31,2010-12-24,2068942.97
19,2010-12-24,2678206.42
11,2010-12-24,2306265.36
16,2010-12-24,1004730.6900000001
13,2010-12-24,3595903.2
34,2010-12-24,1620748.25
45,2010-12-24,1682862.03
29,2010-12-24,1130926.79
8,2010-12-24,1511641.09
32,2010-12-24,1949183.14
9,2010-12-24,873347.5499999999
25,2010-12-24,1295391.19
7,2010-12-24,1045124.88
12,2010-12-24,1768249.89
28,2010-12-24,2026026.39
10,2010-12-24,3749057.69
22,2010-12-24,1962445.04
23,2010-12-24,2734277.1
5,2010-12-24,466010.25
30,2010-12-24,519354.88
26,2010-12-24,1573982.47
14,2010-12-24,3818686.45
43,2010-12-24,656637.63
3,2010-12-24,605990.41
39,2010-12-24,2495489.25
37,2010-12-24,576809.92
40,2010-12-24,1648829.18
41,2010-12-24,2225016.73
15,2010-12-24,1368318.17
44,2010-12-24,365098.24
21,2010-12-24,1587257.78
36,2010-12-24,422093.59
20,2010-12-24,3766687.43
17,2010-12-24,1309226.79
33,2010-12-24,249246.8
2,2010-12-24,3436007.68
4,2010-12-24,3526713.39
26,2010-12-31,877268.29
13,2010-12-31,1675292.0
27,2010-12-31,1440963.0
14,2010-12-31,1623716.46
21,2010-12-31,672903.23
45,2010-12-31,679156.2
12,2010-12-31,891736.91
43,2010-12-31,534740.3
6,2010-12-31,1464050.02
15,2010-12-31,543754.17
35,2010-12-31,576332.05
3,2010-12-31,382677.76
40,2010-12-31,811318.3
4,2010-12-31,1794868.74
37,2010-12-31,460331.7
18,2010-12-31,887907.01
34,2010-12-31,902109.69
8,2010-12-31,773586.49
17,2010-12-31,635862.55
41,2010-12-31,1001790.16
29,2010-12-31,465992.01999999996
39,2010-12-31,1230012.16
23,2010-12-31,1169773.85
44,2010-12-31,241937.11000000002
31,2010-12-31,1198071.6
30,2010-12-31,397631.02
36,2010-12-31,359310.65
20,2010-12-31,1799737.79
25,2010-12-31,623092.54
38,2010-12-31,303908.81
7,2010-12-31,729572.08
19,2010-12-31,1275146.94
1,2010-12-31,1367320.01
42,2010-12-31,428953.60000000003
28,2010-12-31,1090558.57
32,2010-12-31,955463.84
16,2010-12-31,575317.38
11,2010-12-31,1172003.1
5,2010-12-31,298180.18
24,2010-12-31,1208600.05
10,2010-12-31,1707298.1400000001
2,2010-12-31,1750434.55
22,2010-12-31,774262.28
9,2010-12-31,459770.85
33,2010-12-31,219804.85
19,2011-01-07,1224175.99
7,2011-01-07,661163.9400000001
40,2011-01-07,894280.19
18,2011-01-07,933960.3
28,2011-01-07,1402902.47
6,2011-01-07,1350441.68
29,2011-01-07,455952.18
5,2011-01-07,286347.26
41,2011-01-07,1153596.53
39,2011-01-07,1224475.12
30,2011-01-07,451077.21
16,2011-01-07,573545.96
17,2011-01-07,1083071.14
26,2011-01-07,938149.21
43,2011-01-07,611796.61
36,2011-01-07,384659.85
44,2011-01-07,288320.38
31,2011-01-07,1311986.87
38,2011-01-07,386344.54
25,2011-01-07,558794.63
33,2011-01-07,243948.82
35,2011-01-07,649289.75
34,2011-01-07,900646.9400000001
4,2011-01-07,1862476.27
20,2011-01-07,1843030.95
2,2011-01-07,1758050.79
37,2011-01-07,542464.02
24,2011-01-07,1178641.71
11,2011-01-07,1178905.44
32,2011-01-07,1046416.17
27,2011-01-07,1568159.48
21,2011-01-07,629152.0599999999
12,2011-01-07,910110.24
3,2011-01-07,378241.33999999997
9,2011-01-07,490981.78
14,2011-01-07,1864746.1
42,2011-01-07,592947.75
15,2011-01-07,509640.77
10,2011-01-07,1714309.9
23,2011-01-07,1122034.48
1,2011-01-07,1444732.28
22,2011-01-07,873954.7
8,2011-01-07,873065.23
13,2011-01-07,1744544.39
45,2011-01-07,680254.35
2,2011-01-14,1744193.58
30,2011-01-14,465408.72
22,2011-01-14,807535.52
33,2011-01-14,259527.75
8,2011-01-14,809646.66
44,2011-01-14,292859.36
21,2011-01-14,650789.13
14,2011-01-14,1699095.9
41,2011-01-14,1052609.16
10,2011-01-14,1710803.59
28,2011-01-14,1098286.61
39,2011-01-14,1193199.3900000001
36,2011-01-14,410497.73
32,2011-01-14,1028206.51
18,2011-01-14,777175.28
7,2011-01-14,547384.9
25,2011-01-14,572360.83
43,2011-01-14,614940.07
5,2011-01-14,260636.71
26,2011-01-14,812323.29
37,2011-01-14,525616.9
17,2011-01-14,758510.36
9,2011-01-14,458086.69
3,2011-01-14,381061.10000000003
27,2011-01-14,1532308.6199999999
16,2011-01-14,470365.59
34,2011-01-14,898610.33
1,2011-01-14,1391013.96
6,2011-01-14,1306194.55
35,2011-01-14,687670.78
38,2011-01-14,356138.79
31,2011-01-14,1350730.31
23,2011-01-14,1016756.1
42,2011-01-14,613899.15
12,2011-01-14,812011.8
29,2011-01-14,426905.26
24,2011-01-14,1167740.2
19,2011-01-14,1181204.53
4,2011-01-14,1865502.46
40,2011-01-14,771315.62
20,2011-01-14,1884345.01
11,2011-01-14,1194449.78
15,2011-01-14,479424.2
13,2011-01-14,1682316.31
45,2011-01-14,654018.9500000001
23,2011-01-21,1110706.06
14,2011-01-21,1743188.8699999999
21,2011-01-21,663941.73
10,2011-01-21,1677556.18
1,2011-01-21,1327405.42
40,2011-01-21,764014.75
12,2011-01-21,802105.5
22,2011-01-21,855001.02
29,2011-01-21,445134.15
18,2011-01-21,891148.55
7,2011-01-21,521539.46
17,2011-01-21,755804.37
6,2011-01-21,1261253.18
35,2011-01-21,659902.07
45,2011-01-21,644285.33
44,2011-01-21,276157.8
36,2011-01-21,399191.05
24,2011-01-21,1107170.39
11,2011-01-21,1187776.19
33,2011-01-21,244856.44
2,2011-01-21,1751384.9
13,2011-01-21,1770177.37
34,2011-01-21,891025.39
25,2011-01-21,568093.57
28,2011-01-21,1079669.11
5,2011-01-21,275313.34
38,2011-01-21,341098.08
37,2011-01-21,526486.82
20,2011-01-21,1781805.66
3,2011-01-21,350876.7
39,2011-01-21,1243370.74
42,2011-01-21,533414.62
30,2011-01-21,439132.62
31,2011-01-21,1344167.13
16,2011-01-21,462888.13
27,2011-01-21,1517029.9
41,2011-01-21,1088025.8
32,2011-01-21,1078348.91
15,2011-01-21,487311.03
43,2011-01-21,601004.79
19,2011-01-21,1212967.84
4,2011-01-21,1886393.9400000002
26,2011-01-21,809833.21
8,2011-01-21,822668.23
9,2011-01-21,454021.69
36,2011-01-28,372174.12
30,2011-01-28,425989.04
16,2011-01-28,448391.99
33,2011-01-28,231155.9
38,2011-01-28,357557.16
6,2011-01-28,1287034.7
3,2011-01-28,364866.24000000005
35,2011-01-28,633289.78
5,2011-01-28,279088.39
29,2011-01-28,410426.97
20,2011-01-28,1761506.68
17,2011-01-28,736335.6900000001
22,2011-01-28,799369.15
45,2011-01-28,617207.58
13,2011-01-28,1633663.12
9,2011-01-28,463561.48
15,2011-01-28,481119.6
31,2011-01-28,1254955.68
11,2011-01-28,1100418.69
2,2011-01-28,1695371.68
44,2011-01-28,276011.4
24,2011-01-28,1126921.34
26,2011-01-28,817485.14
28,2011-01-28,1127859.69
12,2011-01-28,873119.06
23,2011-01-28,1083657.6099999999
41,2011-01-28,1026439.93
4,2011-01-28,1814240.85
18,2011-01-28,849540.85
32,2011-01-28,1006814.85
37,2011-01-28,513672.36
27,2011-01-28,1421111.55
7,2011-01-28,513372.17
39,2011-01-28,1158698.44
1,2011-01-28,1316899.31
19,2011-01-28,1284185.49
21,2011-01-28,649878.29
8,2011-01-28,782256.66
34,2011-01-28,836717.75
42,2011-01-28,499081.79
25,2011-01-28,600448.6900000001
43,2011-01-28,562558.27
40,2011-01-28,775910.43
14,2011-01-28,1613718.3800000001
10,2011-01-28,1715769.05
8,2011-02-04,944594.78
31,2011-02-04,1443206.46
4,2011-02-04,2119086.04
12,2011-02-04,1046068.17
27,2011-02-04,1628100.79
23,2011-02-04,1159438.53
19,2011-02-04,1370562.1099999999
35,2011-02-04,747577.0499999999
1,2011-02-04,1606629.58
38,2011-02-04,402341.76
16,2011-02-04,479263.15
34,2011-02-04,971932.87
6,2011-02-04,1514999.17
29,2011-02-04,504126.89
45,2011-02-04,759442.33
42,2011-02-04,586886.16
17,2011-02-04,816603.05
25,2011-02-04,639830.45
26,2011-02-04,911807.02
24,2011-02-04,1225182.04
21,2011-02-04,596218.24
43,2011-02-04,651521.77
37,2011-02-04,583835.1799999999
7,2011-02-04,558027.77
44,2011-02-04,293953.08
10,2011-02-04,1968045.91
28,2011-02-04,1564897.32
39,2011-02-04,1343773.94
41,2011-02-04,1179420.5
14,2011-02-04,1995891.8699999999
32,2011-02-04,1070457.8
3,2011-02-04,438516.53
18,2011-02-04,1055841.24
36,2011-02-04,417521.7
40,2011-02-04,904261.65
9,2011-02-04,544612.28
20,2011-02-04,2351143.07
5,2011-02-04,329613.2
30,2011-02-04,490970.95
33,2011-02-04,234218.03
15,2011-02-04,556550.85
22,2011-02-04,946060.98
13,2011-02-04,1848186.58
2,2011-02-04,1929346.23
11,2011-02-04,1422546.05
28,2011-02-11,1397301.3800000001
4,2011-02-11,2187847.29
43,2011-02-11,635650.98
23,2011-02-11,1249786.4
3,2011-02-11,430526.21
22,2011-02-11,1009206.33
42,2011-02-11,628063.88
18,2011-02-11,1122053.58
20,2011-02-11,2211388.14
27,2011-02-11,1636224.77
5,2011-02-11,311590.54
41,2011-02-11,1150003.36
1,2011-02-11,1649614.93
45,2011-02-11,766456.0
21,2011-02-11,771908.51
25,2011-02-11,615666.78
2,2011-02-11,2168041.61
44,2011-02-11,307486.73
26,2011-02-11,1010711.08
6,2011-02-11,1486920.17
19,2011-02-11,1430851.11
24,2011-02-11,1341240.6199999999
40,2011-02-11,931939.52
14,2011-02-11,1980405.03
39,2011-02-11,1227893.8900000001
30,2011-02-11,470921.24
33,2011-02-11,276198.74
35,2011-02-11,859258.17
34,2011-02-11,1015654.6
29,2011-02-11,550387.78
8,2011-02-11,996147.39
9,2011-02-11,555279.02
15,2011-02-11,582864.35
10,2011-02-11,2115408.31
12,2011-02-11,1086421.57
16,2011-02-11,466806.89
17,2011-02-11,813211.46
7,2011-02-11,559903.13
38,2011-02-11,377672.46
31,2011-02-11,1539230.32
32,2011-02-11,1124357.2
37,2011-02-11,522514.32
36,2011-02-11,401501.2
13,2011-02-11,1944438.9
11,2011-02-11,1419236.9
28,2011-02-18,1514828.82
10,2011-02-18,2106934.55
2,2011-02-18,2080884.82
21,2011-02-18,884701.92
4,2011-02-18,2316495.56
25,2011-02-18,634637.03
27,2011-02-18,1709365.19
44,2011-02-18,280785.76
36,2011-02-18,427175.03
35,2011-02-18,865305.88
1,2011-02-18,1686842.78
45,2011-02-18,802253.41
7,2011-02-18,572387.47
18,2011-02-18,1095058.57
20,2011-02-18,2258616.24
38,2011-02-18,364606.7
9,2011-02-18,610985.56
17,2011-02-18,860962.91
42,2011-02-18,556485.1
15,2011-02-18,649993.5
34,2011-02-18,1062629.3
31,2011-02-18,1539063.91
40,2011-02-18,968694.45
33,2011-02-18,252349.6
30,2011-02-18,417070.51
5,2011-02-18,356622.61
22,2011-02-18,975964.86
43,2011-02-18,626627.77
37,2011-02-18,536840.6900000001
11,2011-02-18,1554747.15
13,2011-02-18,2003480.59
16,2011-02-18,491179.79
23,2011-02-18,1369971.57
12,2011-02-18,1128485.1
14,2011-02-18,2019031.67
3,2011-02-18,432782.1
32,2011-02-18,1183528.58
8,2011-02-18,1065108.64
24,2011-02-18,1360150.12
26,2011-02-18,981978.02
19,2011-02-18,1457270.16
6,2011-02-18,1572117.54
29,2011-02-18,542529.21
39,2011-02-18,1335233.74
41,2011-02-18,1203399.64
33,2011-02-25,242901.21
39,2011-02-25,1240921.19
4,2011-02-25,2078094.69
36,2011-02-25,380279.44
5,2011-02-25,294659.5
45,2011-02-25,733716.78
22,2011-02-25,911245.43
42,2011-02-25,526904.08
2,2011-02-25,1833511.08
44,2011-02-25,279427.93
8,2011-02-25,917317.15
28,2011-02-25,1311796.91
13,2011-02-25,1831933.95
16,2011-02-25,475201.64
35,2011-02-25,841129.26
24,2011-02-25,1235121.33
41,2011-02-25,1099714.93
19,2011-02-25,1296658.47
11,2011-02-25,1323999.36
38,2011-02-25,354232.34
27,2011-02-25,1688935.71
30,2011-02-25,432687.97000000003
31,2011-02-25,1365678.22
14,2011-02-25,1875708.88
29,2011-02-25,483660.15
6,2011-02-25,1422600.43
20,2011-02-25,1938608.52
26,2011-02-25,910298.44
34,2011-02-25,953331.45
1,2011-02-25,1456800.28
32,2011-02-25,1054754.67
9,2011-02-25,513107.2
21,2011-02-25,768313.85
17,2011-02-25,767256.53
7,2011-02-25,546690.84
12,2011-02-25,1046203.72
15,2011-02-25,547564.09
18,2011-02-25,1005983.3099999999
10,2011-02-25,1967996.71
3,2011-02-25,397211.19
37,2011-02-25,514758.19
43,2011-02-25,592340.01
40,2011-02-25,888869.27
23,2011-02-25,1206917.2
25,2011-02-25,570816.34
23,2011-03-04,1301185.28
31,2011-03-04,1412721.18
14,2011-03-04,2041215.6099999999
33,2011-03-04,245435.80000000002
39,2011-03-04,1316385.43
26,2011-03-04,945643.17
29,2011-03-04,536031.67
40,2011-03-04,977070.62
41,2011-03-04,1229257.7
19,2011-03-04,1433569.44
5,2011-03-04,329033.66
8,2011-03-04,935266.4299999999
22,2011-03-04,997353.15
43,2011-03-04,616345.25
32,2011-03-04,1106847.62
11,2011-03-04,1399456.99
37,2011-03-04,527572.25
3,2011-03-04,437084.51
13,2011-03-04,1894960.68
16,2011-03-04,484829.07
24,2011-03-04,1346994.53
6,2011-03-04,1502617.99
12,2011-03-04,1085248.21
30,2011-03-04,443334.71
28,2011-03-04,1723736.9100000001
15,2011-03-04,573374.49
18,2011-03-04,1063310.62
42,2011-03-04,570879.04
7,2011-03-04,551378.39
2,2011-03-04,1981607.78
17,2011-03-04,816138.33
9,2011-03-04,542016.18
38,2011-03-04,405429.43
1,2011-03-04,1636263.41
34,2011-03-04,963910.8099999999
45,2011-03-04,761880.36
35,2011-03-04,850448.54
25,2011-03-04,640912.1799999999
20,2011-03-04,2143424.61
44,2011-03-04,293984.54
21,2011-03-04,796277.72
4,2011-03-04,2103455.75
27,2011-03-04,1656130.67
10,2011-03-04,1958003.19
36,2011-03-04,402579.84
36,2011-03-11,407506.77999999997
25,2011-03-11,599828.39
37,2011-03-11,505610.39999999997
4,2011-03-11,2039818.41
22,2011-03-11,944587.23
43,2011-03-11,629026.75
3,2011-03-11,404753.3
10,2011-03-11,1933469.15
15,2011-03-11,537035.28
2,2011-03-11,1879107.31
16,2011-03-11,457504.35
42,2011-03-11,607294.56
32,2011-03-11,1101458.21
9,2011-03-11,517783.5
8,2011-03-11,900387.29
38,2011-03-11,357897.18
20,2011-03-11,1990932.77
44,2011-03-11,284496.14
21,2011-03-11,763479.9
26,2011-03-11,946614.55
14,2011-03-11,1931104.67
33,2011-03-11,270921.44
27,2011-03-11,1613259.77
13,2011-03-11,1852432.58
31,2011-03-11,1405572.93
19,2011-03-11,1351450.43
6,2011-03-11,1494497.3900000001
17,2011-03-11,779602.36
18,2011-03-11,1002714.25
39,2011-03-11,1283716.81
41,2011-03-11,1159089.6
34,2011-03-11,943951.67
45,2011-03-11,714014.73
24,2011-03-11,1253218.7
11,2011-03-11,1314557.31
7,2011-03-11,558963.8300000001
30,2011-03-11,438529.81
1,2011-03-11,1553191.63
5,2011-03-11,293098.1
28,2011-03-11,1380836.35
12,2011-03-11,997672.62
35,2011-03-11,830601.39
40,2011-03-11,860255.58
23,2011-03-11,1042043.55
29,2011-03-11,493430.45
1,2011-03-18,1576818.06
31,2011-03-18,1425559.02
40,2011-03-18,871024.26
4,2011-03-18,2116475.38
33,2011-03-18,247234.47
25,2011-03-18,603393.64
30,2011-03-18,425470.83999999997
36,2011-03-18,431412.22000000003
10,2011-03-18,1884734.31
32,2011-03-18,1100765.5
45,2011-03-18,733564.77
27,2011-03-18,1624539.21
12,2011-03-18,1009502.01
37,2011-03-18,478503.06
8,2011-03-18,898289.14
42,2011-03-18,558239.32
28,2011-03-18,1286413.71
2,2011-03-18,1902557.66
38,2011-03-18,349459.95
35,2011-03-18,800662.82
39,2011-03-18,1348410.05
23,2011-03-18,1203682.6199999999
44,2011-03-18,281699.68
6,2011-03-18,1685375.47
3,2011-03-18,392109.51
34,2011-03-18,1014218.8
13,2011-03-18,1852443.78
21,2011-03-18,793569.0
19,2011-03-18,1257972.3699999999
5,2011-03-18,312177.67
22,2011-03-18,926427.12
29,2011-03-18,493653.43
17,2011-03-18,778436.81
7,2011-03-18,635014.6900000001
26,2011-03-18,887426.12
18,2011-03-18,945889.59
16,2011-03-18,497373.49
24,2011-03-18,1168397.26
11,2011-03-18,1391813.69
14,2011-03-18,1932491.42
9,2011-03-18,515226.11
41,2011-03-18,1115504.26
43,2011-03-18,635171.05
15,2011-03-18,551553.99
20,2011-03-18,1931668.64
20,2011-03-25,1824711.21
26,2011-03-25,866566.5399999999
29,2011-03-25,478773.05
38,2011-03-25,351541.62
28,2011-03-25,1201059.72
14,2011-03-25,1879451.23
35,2011-03-25,762184.1
42,2011-03-25,522673.62
9,2011-03-25,497488.39999999997
12,2011-03-25,954107.3200000001
45,2011-03-25,719737.25
36,2011-03-25,390732.02
17,2011-03-25,781267.76
32,2011-03-25,1068719.22
10,2011-03-25,1815798.85
4,2011-03-25,1944164.32
1,2011-03-25,1541102.3800000001
31,2011-03-25,1357036.1
15,2011-03-25,527389.28
6,2011-03-25,1438465.81
21,2011-03-25,753711.32
18,2011-03-25,944523.3
34,2011-03-25,922898.38
25,2011-03-25,616324.24
7,2011-03-25,559061.58
5,2011-03-25,294732.5
40,2011-03-25,834621.39
44,2011-03-25,285031.81
37,2011-03-25,522105.93
2,2011-03-25,1766162.05
16,2011-03-25,465279.68
22,2011-03-25,933528.39
13,2011-03-25,1807545.43
3,2011-03-25,380683.67
33,2011-03-25,238084.08
43,2011-03-25,585989.1
39,2011-03-25,1284334.79
19,2011-03-25,1266564.94
41,2011-03-25,1140578.16
23,2011-03-25,1148624.83
30,2011-03-25,431754.01
27,2011-03-25,1554651.0799999998
11,2011-03-25,1229777.24
24,2011-03-25,1158693.1199999999
8,2011-03-25,827968.36
33,2011-04-01,232769.09
44,2011-04-01,281514.26
13,2011-04-01,1864238.64
32,2011-04-01,1051121.02
4,2011-04-01,1900246.47
1,2011-04-01,1495064.75
17,2011-04-01,795859.23
40,2011-04-01,841889.08
31,2011-04-01,1344890.73
6,2011-04-01,1459276.77
16,2011-04-01,459756.11
18,2011-04-01,938083.17
24,2011-04-01,1163803.3
19,2011-04-01,1305950.22
25,2011-04-01,618377.79
9,2011-04-01,520962.14
15,2011-04-01,542556.05
21,2011-04-01,732056.37
43,2011-04-01,611585.54
39,2011-04-01,1316849.36
20,2011-04-01,1927993.09
8,2011-04-01,878762.3
7,2011-04-01,513409.67
12,2011-04-01,1005463.49
28,2011-04-01,1336838.41
37,2011-04-01,534578.78
3,2011-04-01,374556.07999999996
42,2011-04-01,508432.17
22,2011-04-01,951588.37
29,2011-04-01,475615.26
23,2011-04-01,1182694.95
27,2011-04-01,1628868.28
2,2011-04-01,1800171.3599999999
45,2011-04-01,712425.76
34,2011-04-01,884233.67
36,2011-04-01,385672.11
5,2011-04-01,314316.55
30,2011-04-01,437926.79
35,2011-04-01,762620.9400000001
14,2011-04-01,1869110.55
11,2011-04-01,1258674.12
41,2011-04-01,1179125.48
10,2011-04-01,1827733.18
38,2011-04-01,382098.13
26,2011-04-01,849231.61
30,2011-04-08,443889.5
29,2011-04-08,505304.33
22,2011-04-08,969046.6900000001
12,2011-04-08,998362.05
3,2011-04-08,384075.31
16,2011-04-08,439276.5
34,2011-04-08,975479.83
17,2011-04-08,811855.72
43,2011-04-08,650418.75
5,2011-04-08,307333.62
20,2011-04-08,2027056.3900000001
24,2011-04-08,1273670.32
15,2011-04-08,587370.8099999999
31,2011-04-08,1416790.17
21,2011-04-08,744782.89
36,2011-04-08,428727.61
27,2011-04-08,1689844.18
11,2011-04-08,1327401.06
23,2011-04-08,1248901.98
42,2011-04-08,620087.35
28,2011-04-08,1414713.5
41,2011-04-08,1206252.12
8,2011-04-08,949825.83
7,2011-04-08,500552.16
2,2011-04-08,1847552.61
37,2011-04-08,543703.16
38,2011-04-08,392152.3
44,2011-04-08,292498.61
35,2011-04-08,813352.41
14,2011-04-08,2037798.8800000001
10,2011-04-08,1870720.73
6,2011-04-08,1534594.0
39,2011-04-08,1350646.16
9,2011-04-08,561625.92
25,2011-04-08,648606.13
19,2011-04-08,1419911.91
13,2011-04-08,1887465.04
18,2011-04-08,1018541.3
40,2011-04-08,947753.32
1,2011-04-08,1614259.35
33,2011-04-08,271924.73
32,2011-04-08,1102975.59
45,2011-04-08,750182.71
4,2011-04-08,2074953.46
26,2011-04-08,985229.8099999999
32,2011-04-15,1120508.1400000001
40,2011-04-15,874446.32
9,2011-04-15,528420.28
23,2011-04-15,1263680.51
43,2011-04-15,635758.03
37,2011-04-15,543775.87
6,2011-04-15,1448797.02
14,2011-04-15,1974960.8599999999
4,2011-04-15,1960587.76
29,2011-04-15,518245.97
42,2011-04-15,597644.02
7,2011-04-15,423380.14
26,2011-04-15,863266.12
35,2011-04-15,795157.2
44,2011-04-15,289667.55
2,2011-04-15,1856467.84
8,2011-04-15,908278.74
11,2011-04-15,1312905.8
27,2011-04-15,1727175.6099999999
28,2011-04-15,1240126.07
39,2011-04-15,1348031.55
13,2011-04-15,1950994.04
19,2011-04-15,1392093.04
3,2011-04-15,366250.69
41,2011-04-15,1192982.07
16,2011-04-15,427855.24
24,2011-04-15,1245576.65
22,2011-04-15,1008557.04
5,2011-04-15,307913.58
30,2011-04-15,426666.92
33,2011-04-15,275749.56
36,2011-04-15,414986.54
38,2011-04-15,362758.94
25,2011-04-15,674562.45
21,2011-04-15,768390.05
15,2011-04-15,607691.36
18,2011-04-15,988157.72
31,2011-04-15,1408464.08
17,2011-04-15,825283.4299999999
20,2011-04-15,2057406.33
1,2011-04-15,1559889.0
34,2011-04-15,941829.0
12,2011-04-15,990951.77
45,2011-04-15,765270.02
10,2011-04-15,1781767.22
24,2011-04-22,1372484.9000000001
22,2011-04-22,1152781.9
34,2011-04-22,1051518.45
12,2011-04-22,1016019.47
21,2011-04-22,801302.01
13,2011-04-22,2124316.34
10,2011-04-22,2004831.14
25,2011-04-22,756588.42
36,2011-04-22,374574.72000000003
23,2011-04-22,1447301.24
11,2011-04-22,1388118.53
35,2011-04-22,841778.34
14,2011-04-22,2256461.39
2,2011-04-22,1886339.6
44,2011-04-22,280357.3
32,2011-04-22,1210602.91
